time,ADP,ATP,CO2,NADH,acetate,alanine,alpha_ketoglutarate,ethanol,glucose,glutamate,glycerol,host_nucleotides,host_proteins,lactate,mannan_polysaccharide,polysaccharide_lps,pyruvate,viral_capsid,viral_particle_with_spike,viral_rna,viral_spike_protein
13.5,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.2396999473762245,0,0.0,0.0,0.0,0.0
13.600000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.187302947902462,0,0.0,0.0,0.0,0.0
13.700000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.135429918423437,0,0.0,0.0,0.0,0.0
13.8,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.0840756192392025,0,0.0,0.0,0.0,0.0
13.9,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.03323486304681,0,0.0,0.0,0.0,0.0
14.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.982902514416342,0,0.0,0.0,0.0,0.0
14.100000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.933073489272179,0,0.0,0.0,0.0,0.0
14.200000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.8837427543794565,0,0.0,0.0,0.0,0.0
14.3,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.834905326835662,0,0.0,0.0,0.0,0.0
14.4,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.786556273567305,0,0.0,0.0,0.0,0.0
14.5,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.738690710831632,0,0.0,0.0,0.0,0.0
14.600000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.691303803723316,0,0.0,0.0,0.0,0.0
14.700000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.644390765686083,0,0.0,0.0,0.0,0.0
14.8,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.597946858029222,0,0.0,0.0,0.0,0.0
14.9,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.55196738944893,0,0.0,0.0,0.0,0.0
15.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.506447715554441,0,0.0,0.0,0.0,0.0
15.100000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.461383238398897,0,0.0,0.0,0.0,0.0
15.200000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.416769406014907,0,0.0,0.0,0.0,0.0
15.3,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.372601711954759,0,0.0,0.0,0.0,0.0
15.4,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.328875694835211,0,0.0,0.0,0.0,0.0
15.5,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.285586937886858,0,0.0,0.0,0.0,0.0
15.600000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.2427310685079895,0,0.0,0.0,0.0,0.0
15.700000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.200303757822909,0,0.0,0.0,0.0,0.0
15.8,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.1583007202446804,0,0.0,0.0,0.0,0.0
15.9,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.116717713042234,0,0.0,0.0,0.0,0.0
16.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.075550535911812,0,0.0,0.0,0.0,0.0
16.1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.034795030552694,0,0.0,0.0,0.0,0.0
16.2,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,3.9944470802471668,0,0.0,0.0,0.0,0.0
16.3,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,3.954502609444695,0,0.0,0.0,0.0,0.0
